TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Spot-Up Shooter,Rebounder,Post Scorer,Not Scouted,Driver/Slasher
14:27,,Subbing out for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,10.0,12.0,,0,0,False,Richie Warren,"Brock Marino,Collin Madson,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",867,867.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
14:27,,Subbing in for Wis.-Whitewater-Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,10.0,12.0,,0,0,False,Jake Quast,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",867,867.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
14:27,,Jumper by Lawrence's Cameron Nash,(12-13),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,12.0,13.0,13.0,12.0,Lawrence,3,0,True,Cameron Nash,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",867,867.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0
14:27,,Assist by Lawrence's Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,12.0,Lawrence,0,0,False,Caleb Nash,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",867,836.0,31.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,1,0
13:56,,Layup MISSED by Wis.-Whitewater's Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,12.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",836,834.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:54,,Offensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,12.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",834,828.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,1,0
13:48,,Jumper by Wis.-Whitewater's Collin Madson,(15-13),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,15.0,13.0,13.0,15.0,Wis.-Whitewater,0,3,True,Collin Madson,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",828,809.0,19.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:29,,Jumper MISSED by Lawrence's Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,Lawrence,0,0,False,Caleb Nash,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",809,805.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:25,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",805,798.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0
13:18,,Personal Foul on Lawrence's Nicolas Manzanera (Kelton McEwen draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,Lawrence,0,0,False,Nicolas Manzanera,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nathan Valentine,Nicolas Manzanera",798,798.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,1,0
13:18,,Subbing out for Lawrence-Nathan Valentine,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Nathan Valentine,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Casey Schoenecker,Nicolas Manzanera",798,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
13:18,,Subbing out for Lawrence-Casey Schoenecker,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Casey Schoenecker,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Nicolas Manzanera",798,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
13:18,,Subbing in for Lawrence-Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Nolan Koch,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Nicolas Manzanera,Nolan Koch",798,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0
13:18,,Subbing in for Lawrence-Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Nicholas Gouriotis,"Brock Marino,Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",798,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:18,,Subbing out for Wis.-Whitewater-Brock Marino,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Brock Marino,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",798,798.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:18,,Subbing in for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,15.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",798,787.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
13:07,,Layup by Wis.-Whitewater's Collin Madson,(17-13),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,17.0,13.0,13.0,17.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",787,767.0,20.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:47,,Turnover by Lawrence 's Nicholas Gouriotis,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,17.0,,0,0,True,Nicholas Gouriotis,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",767,767.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0
12:47,,Steal by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,17.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",767,761.0,6.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0
12:41,,Jumper MISSED by Wis.-Whitewater's Kelton McEwen,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,17.0,Wis.-Whitewater,0,0,False,Kelton McEwen,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",761,758.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:38,,Defensive rebound by Lawrence's Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,17.0,Lawrence,0,0,False,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Richie Warren","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",758,756.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,1,0
12:36,,Subbing out for Wis.-Whitewater-Richie Warren,(47-27),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,47.0,27.0,27.0,47.0,,14,30,True,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",756,756.0,0.0,30,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:36,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",756,752.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:32,,Subbing out for Wis.-Whitewater-Richie Warren,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,752.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:32,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,752.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:32,,Subbing out for Wis.-Whitewater-Richie Warren,(47-27),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,47.0,27.0,27.0,47.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,752.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:32,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,752.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:32,,Turnover by Lawrence 's Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,True,Nicolas Manzanera,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,752.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2,1,0
12:32,,Steal by Wis.-Whitewater's Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",752,745.0,7.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0
12:25,,Layup by Wis.-Whitewater's Collin Madson,(19-13),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,19.0,13.0,13.0,19.0,Wis.-Whitewater,-14,-28,False,Collin Madson,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Caleb Nash,Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,1,0
12:25,,Subbing out for Lawrence-Caleb Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Cameron Nash,Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
12:25,,Subbing out for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Nicholas Gouriotis,Nicolas Manzanera,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12:25,,Subbing out for Lawrence-Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,Nicolas Manzanera,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12:25,,Subbing in for Lawrence-Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Hogan Demovsky,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
12:25,,Subbing in for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,Jackson Weber,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
12:25,,Subbing in for Lawrence-CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,CJ Campbell,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:25,,Turnover by Lawrence 's Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,True,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0
12:25,,Steal by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0
12:25,,Jumper MISSED by Wis.-Whitewater's Collin Madson,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,745.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:25,,Defensive rebound by Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Lawrence,0,0,False,CJ Campbell,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",745,724.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0
12:04,,Layup MISSED by Lawrence's Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Lawrence,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",724,721.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:01,,Defensive rebound by Wis.-Whitewater's Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",721,720.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0
12:00,,Jumper MISSED by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Lawrence gets a rebound from a dead ball.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Lawrence takes a [short] time out.,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,13.0,19.0,,0,0,False,,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing out for Lawrence-Caleb Nash,(47-27),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,47.0,27.0,27.0,47.0,,14,28,True,Caleb Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,28,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing out for Lawrence-Cameron Nash,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Cameron Nash,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing out for Lawrence-Nicolas Manzanera,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Nicolas Manzanera,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing in for Lawrence-Hogan Demovsky,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing in for Lawrence-Jackson Weber,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Jackson Weber,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,720.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
12:00,,Subbing in for Lawrence-CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,CJ Campbell,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",720,703.0,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
11:43,,Layup by Lawrence's Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Lawrence,0,0,False,Nolan Koch,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",703,684.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
11:24,,Subbing out for Wis.-Whitewater-Richie Warren,(47-27),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,47.0,27.0,27.0,47.0,,0,0,False,Richie Warren,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",684,684.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
11:24,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,False,Rashad Rogers,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",684,676.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
11:16,,Personal Foul on Lawrence's Hogan Demovsky (Rashad Rogers draws the foul),,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Lawrence,0,0,False,Hogan Demovsky,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",676,668.0,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0
11:08,,Turnover by Wis.-Whitewater 's Kelton McEwen,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,,0,0,True,Kelton McEwen,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",668,668.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0
11:08,,Steal by Lawrence's Nolan Koch,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Lawrence,0,0,False,Nolan Koch,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",668,650.0,18.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0
10:50,,Layup MISSED by Lawrence's CJ Campbell,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Lawrence,0,0,False,CJ Campbell,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",650,646.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
10:46,,Defensive rebound by Wis.-Whitewater's Jake Quast,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,27.0,47.0,Wis.-Whitewater,0,0,False,Jake Quast,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",646,636.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0
10:36,,Jumper by Wis.-Whitewater's Kelton McEwen,(22-15),6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,22.0,15.0,15.0,22.0,Wis.-Whitewater,-12,-25,False,Kelton McEwen,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",636,636.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0
10:36,,Assist by Wis.-Whitewater's Joey Berezowitz,,6513263,2025-12-10,Wis.-Whitewater,Lawrence,1,,,15.0,22.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,Jake Quast,Joey Berezowitz,Kelton McEwen,Rashad Rogers","CJ Campbell,Hogan Demovsky,Jackson Weber,Nicholas Gouriotis,Nolan Koch",636,618.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0
