TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Shooter,Playmaker,Unclassified,Post Scorer,Rebounder,Not Scouted,Spot-Up Shooter
13:31,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Joey Berezowitz,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Bo Huston,Brogan Fuller,Cam Henderson,Jachin Mertes,Seth Gipple",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,1
13:31,,Subbing out for Simpson-Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Jachin Mertes,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Bo Huston,Brogan Fuller,Cam Henderson,Seth Gipple",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1
13:31,,Subbing out for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Bo Huston,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Cam Henderson,Seth Gipple",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0
13:31,,Subbing out for Simpson-Seth Gipple,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Seth Gipple,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Cam Henderson",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
13:31,,Subbing out for Simpson-Cam Henderson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Cam Henderson,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren",Brogan Fuller,811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13:31,,Subbing in for Simpson-Michael Kasperbauer,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Michael Kasperbauer,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Michael Kasperbauer",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13:31,,Subbing in for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Spencer Holley,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Michael Kasperbauer,Spencer Holley",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
13:31,,Subbing in for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Levi Gurwell,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Michael Kasperbauer,Spencer Holley",811,811.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0
13:31,,Subbing in for Simpson-Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,,0,0,False,Marcus Haupert,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",811,807.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:27,,Jumper MISSED by Simpson's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,Simpson,0,0,False,Levi Gurwell,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",807,805.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
13:25,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,20.0,Wis.-Whitewater,0,0,False,Collin Madson,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",805,793.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
13:13,,2 Pointer by Wis.-Whitewater's Richie Warren,(15-22),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,22.0,15.0,15.0,22.0,Wis.-Whitewater,0,2,True,Richie Warren,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",793,766.0,27.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:46,,Jumper MISSED by Simpson's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,22.0,Simpson,0,0,False,Levi Gurwell,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",766,765.0,1.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:45,,Offensive rebound by Simpson's Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,15.0,22.0,Simpson,0,0,False,Brogan Fuller,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",765,754.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
12:34,,Jumper by Simpson's Levi Gurwell,(18-22),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,22.0,18.0,18.0,22.0,Simpson,3,0,True,Levi Gurwell,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",754,754.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:34,,Assist by Simpson's Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,Simpson,0,0,False,Spencer Holley,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",754,736.0,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0
12:16,,Jumper MISSED by Wis.-Whitewater's Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,Wis.-Whitewater,0,0,False,Richie Warren,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",736,734.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:14,,Offensive rebound by Wis.-Whitewater's Wis.-Whitewater,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,Wis.-Whitewater,0,0,False,,"Austin Ambrose,Collin Madson,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",734,734.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0
12:14,,Subbing out for Wis.-Whitewater-Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,,0,0,False,Collin Madson,"Austin Ambrose,JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",734,734.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:14,,Subbing out for Wis.-Whitewater-Austin Ambrose,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,,0,0,False,Austin Ambrose,"JR Lukenbill,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",734,734.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:14,,Subbing in for Wis.-Whitewater-Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,,0,0,False,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",734,734.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:14,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,22.0,,0,0,False,Rashad Rogers,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",734,721.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
12:01,,2 Pointer by Wis.-Whitewater's Richie Warren,(18-24),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,24.0,18.0,18.0,24.0,Wis.-Whitewater,0,2,True,Richie Warren,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",721,712.0,9.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:52,,Jumper MISSED by Simpson's Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Simpson,0,0,False,Levi Gurwell,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",712,710.0,2.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:50,,Defensive rebound by Wis.-Whitewater's Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",710,695.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0
11:35,,Personal Foul on Simpson's Spencer Holley (Richie Warren draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Simpson,0,0,False,Spencer Holley,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",695,695.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0
11:35,,Commercial time out.,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer,Spencer Holley",695,695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0
11:35,,Subbing out for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,Spencer Holley,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Brogan Fuller,Levi Gurwell,Marcus Haupert,Michael Kasperbauer",695,695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0
11:35,,Subbing out for Simpson-Brogan Fuller,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,Brogan Fuller,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Levi Gurwell,Marcus Haupert,Michael Kasperbauer",695,695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
11:35,,Subbing in for Simpson-Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,Bo Huston,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Levi Gurwell,Marcus Haupert,Michael Kasperbauer",695,695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,1
11:35,,Subbing in for Simpson-Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,Colton Rasmussen,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Levi Gurwell,Marcus Haupert,Michael Kasperbauer",695,695.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1
11:35,,Subbing out for Simpson-Levi Gurwell,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,False,Levi Gurwell,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",695,687.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
11:27,,Layup MISSED by Wis.-Whitewater's Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",687,687.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
11:27,,Block by Simpson's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Simpson,0,0,False,Marcus Haupert,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",687,682.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
11:22,,Defensive rebound by Simpson's Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Simpson,0,0,False,Bo Huston,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",682,674.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1
11:14,,Turnover by Simpson 's Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,,0,0,True,Bo Huston,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",674,674.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1
11:14,,Steal by Wis.-Whitewater's Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Wis.-Whitewater,0,0,False,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",674,661.0,13.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,1
11:01,,2 Pointer MISSED by Wis.-Whitewater's Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Wis.-Whitewater,0,0,False,Richie Warren,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",661,659.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10:59,,Defensive rebound by Simpson's Bo Huston,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,18.0,24.0,Simpson,0,0,False,Bo Huston,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",659,654.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1
10:54,,Jumper by Simpson's Michael Kasperbauer,(21-24),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,24.0,21.0,21.0,24.0,Simpson,3,0,True,Michael Kasperbauer,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",654,654.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10:54,,Assist by Simpson's Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,24.0,Simpson,0,0,False,Colton Rasmussen,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",654,634.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1
10:34,,Jumper MISSED by Wis.-Whitewater's Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,24.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",634,629.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10:29,,Offensive rebound by Wis.-Whitewater's Jake Quast,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,24.0,Wis.-Whitewater,0,0,False,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",629,629.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1
10:29,,Layup by Wis.-Whitewater's Jake Quast,(21-26),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,26.0,21.0,21.0,26.0,Wis.-Whitewater,0,2,True,Jake Quast,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",629,615.0,14.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10:15,,Jumper MISSED by Simpson's Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,26.0,Simpson,0,0,False,Spencer Holley,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",615,612.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
10:12,,Defensive rebound by Wis.-Whitewater's Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,26.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",612,598.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1
09:58,,Jumper MISSED by Wis.-Whitewater's Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,26.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",598,595.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:55,,Defensive rebound by Simpson's Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,21.0,26.0,Simpson,0,0,False,Marcus Haupert,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",595,580.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1
09:40,,Layup by Simpson's Marcus Haupert,(23-26),6513261,2025-11-25,Wis.-Whitewater,Simpson,1,26.0,23.0,23.0,26.0,Simpson,2,0,True,Marcus Haupert,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",580,563.0,17.0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Personal Foul on Simpson's Marcus Haupert (Jake Quast draws the foul),,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,Simpson,0,0,False,Marcus Haupert,"JR Lukenbill,Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing out for Wis.-Whitewater-JR Lukenbill,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,JR Lukenbill,"Jake Quast,Joey Berezowitz,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing out for Wis.-Whitewater-Joey Berezowitz,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Joey Berezowitz,"Jake Quast,Rashad Rogers,Richie Warren","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing out for Wis.-Whitewater-Richie Warren,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Richie Warren,"Jake Quast,Rashad Rogers","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing out for Wis.-Whitewater-Rashad Rogers,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Rashad Rogers,Jake Quast,"Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing in for Wis.-Whitewater-Isaac Verges,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Isaac Verges,"Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing in for Wis.-Whitewater-Darius Chestnut,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Darius Chestnut,"Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing in for Wis.-Whitewater-Collin Madson,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Collin Madson,"Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing in for Wis.-Whitewater-Austin Ambrose,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Austin Ambrose,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen,Marcus Haupert,Michael Kasperbauer",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1
09:23,,Subbing out for Simpson-Michael Kasperbauer,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Michael Kasperbauer,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen,Marcus Haupert",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1
09:23,,Subbing out for Simpson-Marcus Haupert,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Marcus Haupert,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Colton Rasmussen",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
09:23,,Subbing out for Simpson-Colton Rasmussen,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Colton Rasmussen,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast",Bo Huston,563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
09:23,,Subbing out for Simpson-Spencer Holley,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Spencer Holley,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast",Bo Huston,563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
09:23,,Subbing in for Simpson-Jachin Mertes,,6513261,2025-11-25,Wis.-Whitewater,Simpson,1,,,23.0,26.0,,0,0,False,Jachin Mertes,"Austin Ambrose,Collin Madson,Darius Chestnut,Isaac Verges,Jake Quast","Bo Huston,Jachin Mertes",563,563.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
