TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Driver/Slasher,Mid-Range Specialist,Driver/Shooter,Unclassified,Not Scouted,Post Scorer,Spot-Up Shooter
20:00,,Devon Richardson vs Brock Marino (Aurora gains possession),(0-0),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,0.0,0.0,0.0,0.0,,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1200,1187.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
19:47,,Personal Foul on Wis.-Whitewater's Isaac Verges (Devon Richardson draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,0.0,0.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1187,1167.0,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0
19:27,,Layup MISSED by Aurora's Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,0.0,0.0,Aurora,0,0,False,Jeffery Hillmer,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1167,1162.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
19:22,,Defensive rebound by Wis.-Whitewater's JR Lukenbill,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,0.0,0.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1162,1149.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0
19:09,,Turnover by Wis.-Whitewater 's Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,0.0,0.0,,0,0,True,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1149,1149.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0
19:09,,Steal by Aurora's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,0.0,0.0,Aurora,0,0,False,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1149,1137.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0
18:57,,Jumper by Aurora's Jeffery Hillmer,(3-0),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,0.0,3.0,3.0,0.0,Aurora,3,0,True,Jeffery Hillmer,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1137,1129.0,8.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
18:49,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,0.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1129,1125.0,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
18:45,,Defensive rebound by Aurora's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,0.0,Aurora,0,0,False,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1125,1118.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0
18:38,,Turnover by Aurora 's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,0.0,,0,0,True,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1118,1106.0,12.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0
18:26,,Jumper by Wis.-Whitewater's Luke Bara,(3-3),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,3.0,3.0,3.0,3.0,Wis.-Whitewater,0,3,True,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1106,1106.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
18:26,,Assist by Wis.-Whitewater's JR Lukenbill,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1106,1078.0,28.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0
17:58,,Turnover by Aurora 's Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,,0,0,True,Cullen Rauls,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1078,1078.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,1,0,0
17:58,,Steal by Wis.-Whitewater's JR Lukenbill,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,Wis.-Whitewater,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1078,1069.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,0
17:49,,Layup MISSED by Wis.-Whitewater's Isaac Verges,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1069,1064.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
17:44,,Offensive rebound by Wis.-Whitewater's Isaac Verges,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1064,1058.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,1,0,0
17:38,,Personal Foul on Aurora's Devon Richardson (Brock Marino draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,3.0,3.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1058,1058.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0
17:38,,Free Throw by Wis.-Whitewater's Brock Marino,(3-4),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,4.0,3.0,3.0,4.0,Wis.-Whitewater,0,1,True,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1058,1058.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0
17:38,,Free Throw by Wis.-Whitewater's Brock Marino,(3-5),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,5.0,3.0,3.0,5.0,Wis.-Whitewater,0,1,True,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1058,1050.0,8.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0
17:30,,2 Pointer by Aurora's Mekhi Doby,(5-5),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,5.0,5.0,5.0,5.0,Aurora,2,0,True,Mekhi Doby,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1050,1049.0,1.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
17:29,,Personal Foul on Wis.-Whitewater's Isaac Verges (Mekhi Doby draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,5.0,5.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1049,1049.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0
17:29,,Subbing out for Wis.-Whitewater-Isaac Verges,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,5.0,5.0,,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,JR Lukenbill,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1049,1049.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
17:29,,Subbing in for Wis.-Whitewater-Joey Berezowitz,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,5.0,5.0,,0,0,False,Joey Berezowitz,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1049,1049.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
17:29,,Free Throw by Aurora's Mekhi Doby,(6-5),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,5.0,6.0,6.0,5.0,Aurora,1,0,True,Mekhi Doby,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1049,1035.0,14.0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,1,1,1,1,0,0
17:15,,2 Pointer MISSED by Wis.-Whitewater's Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,6.0,5.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1035,1031.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
17:11,,Defensive rebound by Aurora's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,6.0,5.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1031,1012.0,19.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,0,0
16:52,,Layup by Aurora's Devon Richardson,(8-5),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,5.0,8.0,8.0,5.0,Aurora,2,0,True,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1012,1012.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0
16:52,,Assist by Aurora's Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,Aurora,0,0,False,Juan Madrigal,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Cullen Rauls,Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1012,1005.0,7.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,1,0,0
16:45,,Subbing out for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,False,Cullen Rauls,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Jeffery Hillmer,Juan Madrigal,Mekhi Doby",1005,1005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0
16:45,,Subbing out for Aurora-Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,False,Juan Madrigal,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Jeffery Hillmer,Mekhi Doby",1005,1005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0
16:45,,Subbing in for Aurora-Zerrick Johnson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,False,Zerrick Johnson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",1005,1005.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0
16:45,,Subbing in for Aurora-Gevon Grant,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,False,Gevon Grant,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",1005,994.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
16:34,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",994,989.0,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
16:29,,Defensive rebound by Aurora's Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",989,960.0,29.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,1
16:00,,Turnover by Aurora [shot clock violation],,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,True,,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",960,958.0,2.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,1,0,1,1
15:58,,Commercial time out.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,8.0,5.0,,0,0,False,,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",958,935.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
15:35,,Jumper by Wis.-Whitewater's Luke Bara,(8-8),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,8.0,8.0,8.0,8.0,Wis.-Whitewater,0,3,True,Luke Bara,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",935,916.0,19.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
15:16,,Layup by Aurora's Devon Richardson,(10-8),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,8.0,10.0,10.0,8.0,Aurora,2,0,True,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",916,916.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
15:16,,Assist by Aurora's Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Aurora,0,0,False,Mekhi Doby,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",916,904.0,12.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,0,1,1
15:04,,2 Pointer MISSED by Wis.-Whitewater's Wis.-Whitewater,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
15:04,,Personal Foul on Aurora's Devon Richardson (Brock Marino draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Aurora,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,1
15:04,,Free Throw MISSED by Wis.-Whitewater's Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,1,1
15:04,,Wis.-Whitewater gets a rebound from a dead ball.,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Mekhi Doby,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,1
15:04,,Subbing out for Aurora-Mekhi Doby,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Mekhi Doby,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Devon Richardson,Gevon Grant,Jeffery Hillmer,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
15:04,,Subbing out for Aurora-Devon Richardson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Devon Richardson,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
15:04,,Subbing in for Aurora-Juan Madrigal,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Juan Madrigal,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
15:04,,Subbing in for Aurora-Larry Carthan,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Larry Carthan,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
15:04,,Free Throw MISSED by Wis.-Whitewater's Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Wis.-Whitewater,0,0,False,Brock Marino,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1
15:04,,Defensive rebound by Aurora's Aurora,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,Aurora,0,0,False,,"Brock Marino,Collin Madson,JR Lukenbill,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
15:04,,Subbing out for Wis.-Whitewater-JR Lukenbill,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,JR Lukenbill,"Brock Marino,Collin Madson,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
15:04,,Subbing out for Wis.-Whitewater-Brock Marino,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Brock Marino,"Collin Madson,Joey Berezowitz,Luke Bara","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
15:04,,Subbing in for Wis.-Whitewater-Richie Warren,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Richie Warren,"Collin Madson,Joey Berezowitz,Luke Bara,Richie Warren","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,904.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
15:04,,Subbing in for Wis.-Whitewater-Rashad Rogers,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,10.0,8.0,,0,0,False,Rashad Rogers,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",904,881.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
14:41,,2 Pointer by Aurora's Zerrick Johnson,(12-8),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,8.0,12.0,12.0,8.0,Aurora,2,0,True,Zerrick Johnson,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",881,848.0,33.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
14:08,,Jumper by Wis.-Whitewater's Collin Madson,(12-10),6510366,2025-11-19,Wis.-Whitewater,Aurora,1,10.0,12.0,12.0,10.0,Wis.-Whitewater,0,2,True,Collin Madson,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",848,839.0,9.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1
13:59,,Personal Foul on Wis.-Whitewater's Joey Berezowitz (Gevon Grant draws the foul),,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,Wis.-Whitewater,0,0,False,Joey Berezowitz,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Gevon Grant,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",839,839.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1
13:59,,Subbing out for Aurora-Gevon Grant,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Gevon Grant,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",839,839.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0
13:59,,Subbing in for Aurora-Cullen Rauls,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Cullen Rauls,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",839,824.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0
13:44,,Turnover by Aurora 's Zerrick Johnson,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,True,Zerrick Johnson,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Jeffery Hillmer,Juan Madrigal,Larry Carthan,Zerrick Johnson",824,824.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0
13:44,,Subbing out for Aurora-Jeffery Hillmer,,6510366,2025-11-19,Wis.-Whitewater,Aurora,1,,,12.0,10.0,,0,0,False,Jeffery Hillmer,"Collin Madson,Joey Berezowitz,Luke Bara,Rashad Rogers,Richie Warren","Cullen Rauls,Juan Madrigal,Larry Carthan,Zerrick Johnson",824,824.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
