TIME,TEAM,PLAY,SCORE,Game,Date,TEAM_NAME,OPPONENT_NAME,HALF,TEAM_SCORE,OPPONENT_SCORE,OPPONENT_SCORE_FILLED,TEAM_SCORE_FILLED,ACTING_TEAM,OPPONENT_POINTS,TEAM_POINTS,IS_END_OF_POSSESSION,PLAYER,TEAM_ROSTER_ON_COURT,OPPONENT_ROSTER_ON_COURT,TIME_SECONDS,NEXT_TIME_SECONDS,DURATION_SECONDS,PTS,FGM,FGA,3PM,3PA,FTM,FTA,FOULS,TO,AST,STL,OREB,DREB,Post Scorer,Driver/Shooter,Driver/Slasher,Spot-Up Shooter,Unclassified,Mid-Range Specialist
20:00,,Rashad Rogers vs Aidyn Boone (Wis.-Whitewater gains possession),(0-0),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,0.0,0.0,0.0,0.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1200,1189.0,11.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:49,,Turnover by Wis.-Whitewater 's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,0.0,0.0,,0,0,True,Collin Madson,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1189,1159.0,30.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0
19:19,,Jumper by Elmhurst's Dominic Trelenberg,(3-0),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,0.0,3.0,3.0,0.0,Elmhurst,3,0,True,Dominic Trelenberg,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1159,1159.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
19:19,,Assist by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,0.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1159,1133.0,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,0,0
18:53,,2 Pointer by Wis.-Whitewater's Isaac Verges,(3-2),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,2.0,3.0,3.0,2.0,Wis.-Whitewater,0,2,True,Isaac Verges,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1133,1110.0,23.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:30,,Jumper MISSED by Elmhurst's Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,2.0,Elmhurst,0,0,False,Aidyn Boone,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1110,1107.0,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:27,,Defensive rebound by Wis.-Whitewater's Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,2.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1107,1100.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
18:20,,2 Pointer by Wis.-Whitewater's Luke Bara,(3-4),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,4.0,3.0,3.0,4.0,Wis.-Whitewater,0,2,True,Luke Bara,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1100,1084.0,16.0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:04,,Jumper MISSED by Elmhurst's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1084,1080.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
18:00,,Offensive rebound by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Elmhurst,0,0,False,Dominic Trelenberg,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1080,1079.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,1,1,0,0
17:59,,Jumper MISSED by Elmhurst's Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Elmhurst,0,0,False,Luke Smith,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1079,1075.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
17:55,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Wis.-Whitewater,0,0,False,Collin Madson,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1075,1068.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0
17:48,,Personal Foul on Elmhurst's Vinnie Adjahoungbeta (Luke Bara draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Elmhurst,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1068,1068.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0
17:48,,Offensive foul by Wis.-Whitewater's Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Wis.-Whitewater,0,0,True,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1068,1068.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,1,1,0,0
17:48,,Offensive turnover by Wis.-Whitewater's Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Wis.-Whitewater,0,0,True,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1068,1046.0,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0
17:26,,Turnover by Elmhurst 's Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,,0,0,True,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1046,1046.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0
17:26,,Steal by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,4.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1046,1038.0,8.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0
17:18,,3 Pointer by Wis.-Whitewater's Luke Bara,(3-7),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,7.0,3.0,3.0,7.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1038,1023.0,15.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
17:03,,Turnover by Elmhurst 's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,7.0,,0,0,True,Sebastian Blachut,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1023,1023.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,1,0,0
17:03,,Steal by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,7.0,Wis.-Whitewater,0,0,False,Richie Warren,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1023,1014.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,0,0
16:54,,3 Pointer by Wis.-Whitewater's Luke Bara,(3-10),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,10.0,3.0,3.0,10.0,Wis.-Whitewater,0,3,True,Luke Bara,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1014,1003.0,11.0,3,1,1,1,1,0,0,0,0,0,0,0,0,2,1,1,1,0,0
16:43,,Personal Foul on Wis.-Whitewater's Rashad Rogers (Aidyn Boone draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,Wis.-Whitewater,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Vinnie Adjahoungbeta",1003,1003.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,0
16:43,,Subbing out for Elmhurst-Vinnie Adjahoungbeta,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Vinnie Adjahoungbeta,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut",1003,1003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
16:43,,Subbing in for Elmhurst-Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Talen Pearson,"Collin Madson,Isaac Verges,Luke Bara,Rashad Rogers,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",1003,1003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
16:43,,Subbing out for Wis.-Whitewater-Rashad Rogers,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Rashad Rogers,"Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",1003,1003.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
16:43,,Subbing in for Wis.-Whitewater-Brock Marino,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Luke Smith,Sebastian Blachut,Talen Pearson",1003,982.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
16:22,,Subbing out for Elmhurst-Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Luke Smith,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Sebastian Blachut,Talen Pearson",982,982.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0
16:22,,Subbing in for Elmhurst-Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,3.0,10.0,,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",982,980.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
16:20,,Jumper by Elmhurst's Dominic Trelenberg,(5-10),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,10.0,5.0,5.0,10.0,Elmhurst,2,0,True,Dominic Trelenberg,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",980,980.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
16:20,,Assist by Elmhurst's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,Elmhurst,0,0,False,Sebastian Blachut,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",980,954.0,26.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
15:54,,Personal Foul on Elmhurst's Aidyn Boone (Brock Marino draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,Elmhurst,0,0,False,Aidyn Boone,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",954,954.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
15:54,,Commercial time out.,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,,0,0,False,,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Aidyn Boone,Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",954,954.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15:54,,Subbing out for Elmhurst-Aidyn Boone,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,,0,0,False,Aidyn Boone,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Sebastian Blachut,Talen Pearson",954,954.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
15:54,,Subbing in for Elmhurst-Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,,0,0,False,Jeffrey Williams,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",954,940.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15:40,,2 Pointer MISSED by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,Wis.-Whitewater,0,0,False,Richie Warren,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",940,937.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15:37,,Defensive rebound by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,5.0,10.0,Elmhurst,0,0,False,Dominic Trelenberg,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",937,924.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
15:24,,2 Pointer by Elmhurst's Sebastian Blachut,(7-10),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,10.0,7.0,7.0,10.0,Elmhurst,2,0,True,Sebastian Blachut,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",924,905.0,19.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15:05,,Jumper MISSED by Wis.-Whitewater's Luke Bara,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Wis.-Whitewater,0,0,False,Luke Bara,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",905,903.0,2.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
15:03,,Defensive rebound by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Elmhurst,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",903,896.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14:56,,Offensive foul by Elmhurst's Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Elmhurst,0,0,True,Talen Pearson,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",896,896.0,0.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1
14:56,,Offensive turnover by Elmhurst's Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Elmhurst,0,0,True,Talen Pearson,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",896,884.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14:44,,Jumper MISSED by Wis.-Whitewater's Isaac Verges,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Wis.-Whitewater,0,0,False,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",884,880.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14:40,,Defensive rebound by Elmhurst's Talen Pearson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,7.0,10.0,Elmhurst,0,0,False,Talen Pearson,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",880,862.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
14:22,,Jumper by Elmhurst's Talen Pearson,(10-10),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,10.0,10.0,10.0,10.0,Elmhurst,3,0,True,Talen Pearson,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",862,862.0,0.0,3,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
14:22,,Assist by Elmhurst's Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,10.0,10.0,Elmhurst,0,0,False,Sebastian Blachut,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",862,843.0,19.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
14:03,,Jumper MISSED by Wis.-Whitewater's Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,10.0,10.0,Wis.-Whitewater,0,0,False,Richie Warren,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",843,838.0,5.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13:58,,Defensive rebound by Elmhurst's Jack Cherry,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,10.0,10.0,Elmhurst,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",838,829.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13:49,,Jumper MISSED by Elmhurst's Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,10.0,10.0,Elmhurst,0,0,False,Dominic Trelenberg,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",829,825.0,4.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13:45,,Defensive rebound by Wis.-Whitewater's Collin Madson,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,10.0,10.0,Wis.-Whitewater,0,0,False,Collin Madson,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",825,812.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
13:32,,Layup by Wis.-Whitewater's Brock Marino,(10-12),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,12.0,10.0,10.0,12.0,Wis.-Whitewater,0,2,True,Brock Marino,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",812,794.0,18.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
13:14,,2 Pointer by Elmhurst's Sebastian Blachut,(12-12),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,12.0,12.0,12.0,12.0,Elmhurst,2,0,True,Sebastian Blachut,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",794,773.0,21.0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12:53,,Personal Foul on Elmhurst's Jack Cherry (Isaac Verges draws the foul),,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,12.0,Elmhurst,0,0,False,Jack Cherry,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1
12:53,,Free Throw by Wis.-Whitewater's Isaac Verges,(12-13),6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,13.0,12.0,12.0,13.0,Wis.-Whitewater,0,1,True,Isaac Verges,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara,Richie Warren","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",773,773.0,0.0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,1
12:53,,Subbing out for Wis.-Whitewater-Richie Warren,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Richie Warren,"Brock Marino,Collin Madson,Isaac Verges,Luke Bara","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12:53,,Subbing in for Wis.-Whitewater-Jake Quast,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Jake Quast,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Sebastian Blachut,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
12:53,,Subbing out for Elmhurst-Sebastian Blachut,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Sebastian Blachut,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","Dominic Trelenberg,Jack Cherry,Jeffrey Williams,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
12:53,,Subbing out for Elmhurst-Dominic Trelenberg,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Dominic Trelenberg,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","Jack Cherry,Jeffrey Williams,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
12:53,,Subbing out for Elmhurst-Jeffrey Williams,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Jeffrey Williams,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","Jack Cherry,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
12:53,,Subbing in for Elmhurst-Luke Smith,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,Luke Smith,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","Jack Cherry,Luke Smith,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1
12:53,,Subbing in for Elmhurst-EJ Marshall,,6512971,2025-12-02,Wis.-Whitewater,Elmhurst,1,,,12.0,13.0,,0,0,False,EJ Marshall,"Brock Marino,Collin Madson,Isaac Verges,Jake Quast,Luke Bara","EJ Marshall,Jack Cherry,Luke Smith,Talen Pearson",773,773.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1
