"Date,Opponent,UWW_LINEUP,MinutesOnCourt,UWW_PTS_SCORED,OPP_PTS_SCORED,UWW_PLUS_MINUS,UWW_ASST_TURN,UWW_REBOUNDING"
"11/25/23,Ripon,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;CAPSTRAN,CARTER;LAMBERT,ELIJAH"",1.98,3,2,1,-1,0"
"12/18/23,Marian,""BARNSTABLE,MILES;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES;VERGES,ISAAC"",1.9700000000000002,3,5,-2,0,2"
"11/15/23,Carroll,""BARKER,JAMEER;CAPSTRAN,CARTER;CHISLOM,TREVON;KELLEY,JAMES;VERGES,ISAAC"",1.96,2,2,0,0,0"
"11/15/23,Carroll,""BARKER,JAMEER;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES;LAMBERT,ELIJAH"",1.95,5,2,3,1,-1"
"11/21/23,Augustana,""CHESTNUT,DARIUS;LUKENBILL,JR;MCCRAY,CLIFF;PYTLESKI,WILL;QUAST,JAKE"",1.91,0,3,-3,0,-1"
"11/15/23,Carroll,""BARKER,JAMEER;CHISLOM,TREVON;FISHER,DREW;LAMBERT,ELIJAH;LUKENBILL,JR"",1.9000000000000001,0,9,-9,-1,-3"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;BEREZOWITZ,JOEY;CHISLOM,TREVON;KELLEY,JAMES;LAMBERT,ELIJAH"",1.9,7,2,5,2,2"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;QUAST,JAKE;VERGES,ISAAC"",1.86,7,4,3,0,-2"
"11/11/23,Saint,""BARKER,JAMEER;BARNSTABLE,MILES;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES"",1.83,3,3,0,0,3"
"12/18/23,Marian,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;KELLEY,JAMES"",1.82,4,5,-1,-1,0"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;HOYTINK,JT;PYTLESKI,WILL;QUAST,JAKE"",1.81,2,5,-3,0,1"
"12/13/23,Lawrence,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;HOYTINK,JT;LAMBERT,ELIJAH"",1.81,7,3,4,1,1"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;HOYTINK,JT;KELLEY,JAMES;LAMBERT,ELIJAH"",1.8,3,3,0,-1,1"
"11/15/23,Carroll,""BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES"",1.8,2,5,-3,1,-3"
"12/13/23,Lawrence,""BARKER,JAMEER;BEREZOWITZ,JOEY;KELLEY,JAMES;MADSON,COLLIN;PYTLESKI,WILL"",1.78,2,0,2,0,-1"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;BEREZOWITZ,JOEY;CHISLOM,TREVON;LAMBERT,ELIJAH"",1.77,6,2,4,0,2"
"11/28/23,Carthage,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;CHISLOM,TREVON;LAMBERT,ELIJAH;VERGES,ISAAC"",1.77,0,4,-4,0,-2"
"11/15/23,Carroll,""BARKER,JAMEER;CAPSTRAN,CARTER;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",1.76,3,6,-3,0,-1"
"11/15/23,Carroll,""BARKER,JAMEER;CHISLOM,TREVON;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",1.76,5,0,5,1,2"
"11/10/23,Gust.,""BEREZOWITZ,JOEY;MCCRAY,CLIFF;PYTLESKI,WILL;QUAST,JAKE;VERGES,ISAAC"",1.75,3,3,0,1,3"
"11/25/23,Ripon,""BARNSTABLE,MILES;CHISLOM,TREVON;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",1.74,3,9,-6,-2,0"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;BARNSTABLE,MILES;CHISLOM,TREVON;HOYTINK,JT;LAMBERT,ELIJAH"",1.74,6,8,-2,2,0"
"11/11/23,Saint,""BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;HOYTINK,JT;KELLEY,JAMES"",1.67,4,6,-2,-1,2"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;CAPSTRAN,CARTER;CHISLOM,TREVON;LAMBERT,ELIJAH"",1.6300000000000001,1,4,-3,-1,1"
"12/13/23,Lawrence,""BARKER,JAMEER;CAPSTRAN,CARTER;FISHER,DREW;LAMBERT,ELIJAH;VERGES,ISAAC"",1.6099999999999999,2,0,2,-1,2"
"11/21/23,Augustana,""BARNSTABLE,MILES;CAPSTRAN,CARTER;FISHER,DREW;LAMBERT,ELIJAH;VERGES,ISAAC"",1.58,5,2,3,1,2"
"11/21/23,Augustana,""BARNSTABLE,DELVIN;CAPSTRAN,CARTER;HOYTINK,JT;KELLEY,JAMES;VERGES,ISAAC"",1.5699999999999998,0,2,-2,-1,1"
"12/18/23,Marian,""BARKER,JAMEER;CHISLOM,TREVON;FISHER,DREW;QUAST,JAKE;VERGES,ISAAC"",1.56,7,0,7,2,2"
"11/15/23,Carroll,""BARKER,JAMEER;BARNSTABLE,MILES;CHISLOM,TREVON;FISHER,DREW;LAMBERT,ELIJAH"",1.56,4,1,3,0,1"
"12/18/23,Marian,""BARKER,JAMEER;BARNSTABLE,MILES;HOYTINK,JT;KELLEY,JAMES;PYTLESKI,WILL"",1.52,1,5,-4,-2,1"
"12/06/23,Hope,""BARKER,JAMEER;BARNSTABLE,MILES;CHISLOM,TREVON;FISHER,DREW;KELLEY,JAMES"",1.5,12,5,7,-2,5"
"11/21/23,Augustana,""CAPSTRAN,CARTER;CHISLOM,TREVON;HOYTINK,JT;LAMBERT,ELIJAH;VERGES,ISAAC"",1.49,5,3,2,2,2"
"11/10/23,Gust.,""BARKER,JAMEER;BARNSTABLE,DELVIN;BARNSTABLE,MILES;FISHER,DREW;KELLEY,JAMES"",1.48,4,0,4,0,-3"
"12/18/23,Marian,""BARKER,JAMEER;BARNSTABLE,MILES;CHISLOM,TREVON;HOYTINK,JT;KELLEY,JAMES"",1.48,3,0,3,0,1"
"12/06/23,Hope,""BARNSTABLE,MILES;FISHER,DREW;KELLEY,JAMES;LAMBERT,ELIJAH;VERGES,ISAAC"",1.47,1,0,1,0,-1"
