Half,Play_Result,Play_Player,Team,Date,Opponent,Points,Field_Goals_Made,Field_Goals_Missed,3P_Field_Goals_Made,3P_Field_Goals_Missed,FT_Made,FT_Missed,Rebound_Off,Rebound_Def,Rebound_Total,Assists,Turnovers
2,TURNOVER ,"ROCKWELL,JACOB",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"MADSON,COLLIN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"JAHNS,GAVIN",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"MADSON,COLLIN",UWW,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"MADSON,COLLIN",UWW,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,TURNOVER ,"WILSON,JEANLUC",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"HOYTINK,JT",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"WILSON,JEANLUC",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"VOGEL,ELI",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD LAYUP,"QUAST,JAKE",UWW,12/18/23,Marian,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,1,0
2,FOUL ,"HOYTINK,JT",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"JAIN,ARNAV",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"HOYTINK,JT",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"CHESTNUT,DARIUS",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"JAIN,ARNAV",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD JUMPER,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,2,1,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"VOGEL,ELI",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"PYTLESKI,WILL",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"MARINO,BROCK",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"QUAST,JAKE",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"LUKENBILL,JR",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS 3PTR,"JAIN,ARNAV",OPP,12/18/23,Marian,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"LUKENBILL,JR",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,1,1,0,0
2,TURNOVER ,"CHESTNUT,DARIUS",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,1
2,STEAL ,"FORD JR.,DARREN",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,FOUL ,"CHESTNUT,DARIUS",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"ROCKWELL,JACOB",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"VOGEL,ELI",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"FAMAKINWA,JAIYE",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"ROCKWELL,JACOB",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS JUMPER,"MARINO,BROCK",UWW,12/18/23,Marian,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"FORD JR.,DARREN",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"LUKENBILL,JR",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,MISS FT,"ROCKWELL,JACOB",OPP,12/18/23,Marian,0,0,0,0,0,0,1,0,0,0,0,0
2,REBOUND DEADB,TEAM,OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"FORD JR.,DARREN",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"FIELD,JACK",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"ROCKWELL,JACOB",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,FOUL ,"FAMAKINWA,JAIYE",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,GOOD FT,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,MISS 3PTR,"FIELD,JACK",OPP,12/18/23,Marian,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"CHESTNUT,DARIUS",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,1,1,0,0
2,MISS JUMPER,"MARINO,BROCK",UWW,12/18/23,Marian,0,0,1,0,0,0,0,0,0,0,0,0
2,REBOUND DEF,"JAIN,ARNAV",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,1,1,0,0
2,FOUL ,"MADSON,COLLIN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"JAHNS,GAVIN",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"JAIN,ARNAV",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"PATTI,DOMENIC",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB OUT,"MADSON,COLLIN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"LYNCH,TRISTIAN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD FT,"JAHNS,GAVIN",OPP,12/18/23,Marian,1,0,0,0,0,1,0,0,0,0,0,0
2,SUB OUT,"JAHNS,GAVIN",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,SUB IN,"OROZCO,JAZZ",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,0
2,GOOD JUMPER,"LUKENBILL,JR",UWW,12/18/23,Marian,2,1,0,0,0,0,0,0,0,0,0,0
2,MISS 3PTR,"FIELD,JACK",OPP,12/18/23,Marian,0,0,1,0,1,0,0,0,0,0,0,0
2,REBOUND DEF,"LYNCH,TRISTIAN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,1,1,0,0
2,GOOD LAYUP,"BEREZOWITZ,JOEY",UWW,12/18/23,Marian,2,1,0,0,0,0,0,0,0,0,0,0
2,ASSIST ,"LYNCH,TRISTIAN",UWW,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,1,0
2,TURNOVER ,"ROCKWELL,JACOB",OPP,12/18/23,Marian,0,0,0,0,0,0,0,0,0,0,0,1
1,GOOD 3PTR,"FELLER,NIK",OPP,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS LAYUP,"BARKER,JAMEER",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"CAPSTRAN,CARTER",UWW,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,MISS JUMPER,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS LAYUP,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,BLOCK ,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"FELLER,NIK",OPP,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS 3PTR,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"FELLER,NIK",OPP,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,TURNOVER ,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,MISS JUMPER,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS 3PTR,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND OFF,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,MISS LAYUP,"KELLEY,JAMES",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,BLOCK ,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"HOLTMAN,TANNER",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD JUMPER,"FELLER,NIK",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS 3PTR,"KELLEY,JAMES",UWW,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS 3PTR,"HOLTMAN,TANNER",OPP,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD JUMPER,"BARKER,JAMEER",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"SIMPSON,JA'SHON",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"BARNSTABLE,MILES",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"FELLER,NIK",OPP,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,GOOD LAYUP,"CHISLOM,TREVON",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,MISS 3PTR,"FELLER,NIK",OPP,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND OFF,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,GOOD JUMPER,"SIMPSON,JA'SHON",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,GOOD JUMPER,"BARNSTABLE,MILES",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,FOUL ,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,TIMEOUT MEDIA,TEAM,UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"COURNEYA,JACK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"CAPSTRAN,CARTER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"LAMBERT,ELIJAH",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,TURNOVER ,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS LAYUP,"BARKER,JAMEER",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"LAMBERT,ELIJAH",UWW,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,MISS LAYUP,"LAMBERT,ELIJAH",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,FOUL ,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEADB,TEAM,UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"BARKER,JAMEER",UWW,12/29/23,North,1,0,0,0,0,1,0,0,0,0,0,0
1,TURNOVER ,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD DUNK,"CHISLOM,TREVON",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,GOOD JUMPER,"COURNEYA,JACK",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,TURNOVER ,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"HOLTMAN,TANNER",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS LAYUP,"FELLER,NIK",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,BLOCK ,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,FOUL ,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"HOLTMAN,TANNER",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"FELLER,NIK",OPP,12/29/23,North,1,0,0,0,0,1,0,0,0,0,0,0
1,GOOD FT,"FELLER,NIK",OPP,12/29/23,North,1,0,0,0,0,1,0,0,0,0,0,0
1,SUB OUT,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,FOUL ,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"MADSON,COLLIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"CHISLOM,TREVON",UWW,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"MADSON,COLLIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,MISS LAYUP,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,GOOD JUMPER,"MCNEAL,CARMELLO",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"BARKER,JAMEER",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,FOUL ,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEF,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS LAYUP,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"COURNEYA,JACK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD JUMPER,"FELLER,NIK",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"CHISLOM,TREVON",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,ASSIST ,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"CHISLOM,TREVON",UWW,12/29/23,North,1,0,0,0,0,1,0,0,0,0,0,0
1,MISS LAYUP,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"MADSON,COLLIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,FOUL ,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEADB,TEAM,UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"THOMAS,CAMERON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"MADSON,COLLIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"VERGES,ISAAC",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEF,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS JUMPER,"COURNEYA,JACK",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,TURNOVER ,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,TURNOVER ,"FELLER,NIK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,STEAL ,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD DUNK,"CHISLOM,TREVON",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,TIMEOUT 30SEC,TEAM,OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD 3PTR,"COURNEYA,JACK",OPP,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,TURNOVER ,"VERGES,ISAAC",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,SUB OUT,"WEDGEWORTH-BROWN,REM",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"LIVINGSTON,JAYDEN",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD LAYUP,"SIMPSON,JA'SHON",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,MISS 3PTR,"BARKER,JAMEER",UWW,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS LAYUP,"COURNEYA,JACK",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"VERGES,ISAAC",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS JUMPER,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,FOUL ,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS FT,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,1,0,0,0,0,0
1,REBOUND DEADB,TEAM,UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"LAMBERT,ELIJAH",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"BARKER,JAMEER",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"FISHER,DREW",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,GOOD FT,"BARNSTABLE,DELVIN",UWW,12/29/23,North,1,0,0,0,0,1,0,0,0,0,0,0
1,MISS LAYUP,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,MISS 3PTR,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,1,0,1,0,0,0,0,0,0,0
1,REBOUND DEF,"SIMPSON,JA'SHON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD LAYUP,"SIMPSON,JA'SHON",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"COURNEYA,JACK",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"HOLTMAN,TANNER",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS LAYUP,"BARNSTABLE,MILES",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,TIMEOUT MEDIA,TEAM,UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"MCNEAL,CARRINGTON",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB OUT,"BARNSTABLE,DELVIN",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,SUB IN,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,MISS JUMPER,"FELLER,NIK",OPP,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND DEF,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,0,1,1,0,0
1,GOOD 3PTR,"VERGES,ISAAC",UWW,12/29/23,North,3,1,0,1,0,0,0,0,0,0,0,0
1,ASSIST ,"FISHER,DREW",UWW,12/29/23,North,0,0,0,0,0,0,0,0,0,0,1,0
1,FOUL ,"LIVINGSTON,JAYDEN",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
1,TURNOVER ,"LIVINGSTON,JAYDEN",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,1
1,MISS JUMPER,"CHISLOM,TREVON",UWW,12/29/23,North,0,0,1,0,0,0,0,0,0,0,0,0
1,REBOUND OFF,"KELLEY,JAMES",UWW,12/29/23,North,0,0,0,0,0,0,0,1,0,1,0,0
1,GOOD LAYUP,"KELLEY,JAMES",UWW,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,GOOD JUMPER,"HOLTMAN,TANNER",OPP,12/29/23,North,2,1,0,0,0,0,0,0,0,0,0,0
1,FOUL ,"MCNEAL,CARMELLO",OPP,12/29/23,North,0,0,0,0,0,0,0,0,0,0,0,0
